event id,event name,event agency,event type,event borough,event location,event street side,street closure type,community board,police precinct,start_date,start_time,end_date,end_time
717872.0,chb chanukah,Parks Department,Special Event,Manhattan,Washington Square Park: Garibaldi Plaza,,,"2,","6,",2023-12-17,08:00:00,2023-12-17,20:00:00
572024.0,solve nyc and homework hub,Parks Department,Special Event,Manhattan,"Morningside Park: West 122nd Street BBQ Area 06 ,Morningside Park: West 122nd Street BBQ Area 07 ",,,"9, ","26, ",2021-07-21,14:00:00,2021-07-21,17:00:00
593280.0,willowbrook park in staten island,Parks Department,Special Event,Staten Island,Willowbrook Park: BBQ Area 5 ,,,"2, ","122, ",2021-08-21,10:00:00,2021-08-21,18:00:00
567721.0,friends seminary - nature's classroom,Parks Department,Special Event,Brooklyn,Prospect Park: Tennis House South ,,,"55, ","78, ",2021-04-30,09:00:00,2021-04-30,14:00:00
815134.0,hanukkah menorah and lighting,Parks Department,Special Event,Manhattan,Clement Clarke Moore Park: Clement Clarke Moore Park,,,"4,","10,",2024-12-30,16:00:00,2024-12-30,17:00:00
546218.0,miscellaneous,Parks Department,Special Event,Manhattan,Chelsea Park: Softball-01 ,,,"04, ","10, ",2021-06-21,08:00:00,2021-06-21,11:30:00
623202.0,miscellaneous,Parks Department,Special Event,Manhattan,Central Park: North Reservoir Landscape A,,,"64,","22,",2022-08-19,13:00:00,2022-08-19,16:00:00
803029.0,community zumba classes september 2024,Parks Department,Special Event,Queens,"Travers Park: Travers Park   ,Travers Park: Travers Park",,,"3,","115,",2024-09-30,08:00:00,2024-09-30,10:00:00
737505.0,siche field day,Parks Department,Special Event,Staten Island,Wolfe's Pond Park: Lawn,,,"3,","123,",2023-10-14,09:00:00,2023-10-14,14:00:00
780025.0,murder mystery in the park,Parks Department,Special Event,Queens,Cunningham Park: Picnic Red,,,"8,","107,",2024-07-13,12:00:00,2024-07-13,18:00:00
741659.0,7th grade field day,Parks Department,Special Event,Brooklyn,Prospect Park: Bandshell South,,,"55,","78,",2024-06-13,09:00:00,2024-06-13,14:00:00
739301.0,central park spring classic race,Parks Department,Special Event,Manhattan,Central Park: West Drive,,,"64,","22,",2024-02-10,06:45:00,2024-02-10,08:00:00
563341.0,salsa sundays,Parks Department,Special Event,Bronx,Pelham Bay Park and Orchard Beach: Orchard Beach - Cement/Rink Area ,,,"28, ","45, ",2021-09-12,12:00:00,2021-09-12,17:30:00
611196.0,harlem river weekend cycling race,Parks Department,Special Event,Manhattan,"Randall's Island Park: Harlem River Event Area ,Randall's Island Park: Asphalt Pad",,,"11,","25,",2022-04-03,07:00:00,2022-04-03,09:30:00
807345.0,miscellaneous,Parks Department,Special Event,Bronx,"Julio Carballo Fields: Picnic Area 1   ,Julio Carballo Fields: Softball-02",,,"02, 2,","41,",2024-12-18,10:00:00,2024-12-18,13:00:00
609451.0,summer solstice ultra,Parks Department,Special Event,Queens,Forest Park: Forest Park Drive (Race),,,"82,","102,",2022-06-12,07:00:00,2022-06-12,15:00:00
640576.0,miscellaneous,Parks Department,Special Event,Queens,Oakland Gardens: Lawn,,,"11,","111,",2022-06-16,11:00:00,2022-06-16,15:00:00
779521.0,movie under the stars,Parks Department,Special Event,Bronx,Bronx Park: Bronx Park,,,"11, 12, 6, 7,","48,",2024-08-03,21:00:00,2024-08-03,23:00:00
670005.0,shape up nyc: gentle yoga,Parks Department,Special Event,Queens,Alley Pond Park: Parking Lot 01 - Springfield,,,"11,","111,",2022-11-14,10:00:00,2022-11-14,11:00:00
784013.0,miscellaneous,Parks Department,Special Event,Brooklyn,"Colonel David Marcus Playground: Sitting Area   ,Colonel David Marcus Playground: Softball-01",,,"12,","66,",2024-08-19,13:00:00,2024-08-19,16:00:00
633182.0,miscellaneous,Parks Department,Special Event,Brooklyn,McCarren Park: Plaza North of Field House,,,"1,","94,",2022-04-19,13:00:00,2022-04-19,15:00:00
774264.0,boxing,Parks Department,Special Event,Manhattan,Bryant Park: Fountain Terrace,,,"5,","14,",2024-09-26,18:00:00,2024-09-26,19:00:00
766115.0,the korean parade,Police Department,Parade,Manhattan,"WEST   38 STREET between BROADWAY and 5 AVENUE,  6 AVENUE between WEST   38 STREET and WEST   27 STREET,  WEST   27 STREET between 6 AVENUE and BROADWAY,  6 AVENUE between WEST   32 STREET and WEST   31 STREET",Both,Full Street Closure,"5,","13, 14,",2024-10-05,12:00:00,2024-10-05,15:00:00
793126.0,bronx summer series,Parks Department,Special Event,Bronx,Owen F. Dolen Park: Passive Area,,,"10,","45,",2024-08-02,09:00:00,2024-08-02,12:00:00
806150.0,tribeca rooftop - september,Street Activity Permit Office,Production Event,Manhattan,DESBROSSES STREET between HUDSON STREET and GREENWICH STREET,North,Curb Lane Only,"1,","1,",2024-09-14,00:01:00,2024-09-28,23:59:00
589129.0,it's my park holiday clean up,Parks Department,Special Event,Brooklyn,Prospect Park: Boathouse,,,"55,","78,",2021-09-07,10:00:00,2021-09-07,13:00:00
679820.0,rockaway baech santa suit 5k,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 94th Street,,,"14,","100,",2023-12-16,10:00:00,2023-12-16,12:00:00
743878.0,manhattan turkey trot,Parks Department,Special Event,Manhattan,"Randall's Island Park: Flagpole Plaza and Lawns ,Randall's Island Park: Asphalt Pad ,Randall's Island Park: Harlem River Event Area ,Randall's Island Park: Park Paths and Roadways",,,"11,","25,",2024-11-17,09:00:00,2024-11-17,10:00:00
806267.0,community outreach resource event,Parks Department,Special Event,Staten Island,Franklin D Roosevelt Boardwalk and Beach: BBQ Area 5 Midland,,,"95,","122,",2024-10-03,10:00:00,2024-10-03,14:00:00
570474.0,ibe-fit 5k challenge,Parks Department,Special Event,Bronx,Van Cortlandt Park: Cross Country Parade Ground Broadway 1 ,,,"26, ","50, ",2021-06-05,11:00:00,2021-06-05,13:00:00
671577.0,out door learning,Parks Department,Special Event,Brooklyn,Seth Low Playground: Multi Purpose Play Area 02,,,"11,","62,",2022-12-23,10:00:00,2022-12-23,13:00:00
681264.0,august-ues- north reservoir landscape b,Parks Department,Special Event,Manhattan,Central Park: North Reservoir Landscape B,,,"64,","22,",2023-08-17,10:00:00,2023-08-17,14:00:00
576052.0,council member holden spayneuter clinic,Parks Department,Special Event,Queens,Rosemary's Playground: Rosemary's Playground   ,,,"5, ","104, ",2021-05-29,07:00:00,2021-05-29,12:00:00
566575.0,children's educational music program,Parks Department,Special Event,Manhattan,Bennett Park: Sitting Area ,,,"12, ","34, ",2021-06-05,15:00:00,2021-06-05,17:00:00
570976.0,in-person church service,Parks Department,Special Event,Manhattan,Jackie Robinson Park: Bandshell ,,,"10, ","30, ",2021-05-16,11:00:00,2021-05-16,12:30:00
743868.0,lag baomer,Parks Department,Special Event,Queens,Alley Pond Park: Alley Springfield BBQ Area Pink,,,"11,","111,",2024-05-30,10:00:00,2024-05-30,13:00:00
595508.0,nyc parks softball tournament,Parks Department,Special Event,Queens,"Flushing Meadows Corona Park: North-Softball-10 ,Flushing Meadows Corona Park: North-Softball-11 ,Flushing Meadows Corona Park: North-Softball-12",,,"81,","110,",2021-10-14,09:00:00,2021-10-14,15:00:00
764316.0,juneteenth at st nick - june 22,Parks Department,Special Event,Manhattan,"St. Nicholas Park: West 135th Street James Baldwin Lawn   ,St. Nicholas Park: West 135th Street Plaza",,,"9,","26,",2024-06-29,12:00:00,2024-06-29,16:00:00
728732.0,mini health fair - keeeep moving,Parks Department,Special Event,Brooklyn,Breukelen Ballfields (PS 260 - Playground only): Breukelen Plgd-Multi Purpose Play Area-01,,,"18,","69,",2023-09-09,12:00:00,2023-09-09,16:00:00
753582.0,community zumba classes february 2024,Parks Department,Special Event,Queens,"Travers Park: Travers Park ,Travers Park: Travers Park",,,"3,","115,",2024-02-28,08:00:00,2024-02-28,10:00:00
717628.0,religous service,Parks Department,Special Event,Brooklyn,Betsy Head Park: Performance Area,,,"16,","73,",2023-09-09,13:00:00,2023-09-09,16:00:00
751617.0,miscellaneous,Parks Department,Special Event,Queens,"Forest Park: Soccer-01   ,Forest Park: Track-01 ,Forest Park: Softball-04 ,Forest Park: Softball-05",,,"82,","102,",2024-06-10,08:00:00,2024-06-10,14:00:00
736011.0,light the night manhattan 2023,Police Department,Parade,Manhattan,"89 SOUTH STREET, SOUTH STREET between BEEKMAN STREET and JOHN STREET,  JOHN STREET between SOUTH STREET and PEARL STREET,  PEARL STREET between JOHN STREET and DOVER STREET,  DOVER STREET between PEARL STREET and WATER STREET,  WATER STREET between DOVER STREET and PECK SLIP,  PECK SLIP between WATER STREET and SOUTH STREET,  SOUTH STREET between PECK SLIP and FULTON STREET,  FULTON STREET between SOUTH STREET and DEAD END",,Full Street Closure,"1,","1, 5,",2023-10-26,17:30:00,2023-10-26,21:30:00
561205.0,holy spirit transformational fire ministry,Parks Department,Special Event,Bronx,Crotona Park: Amphitheater ,,,"3, ","42, ",2021-04-21,17:00:00,2021-04-21,18:30:00
725691.0,bike safety class -  crotona - youth- july,Parks Department,Special Event,Bronx,Crotona Park: Crotona Park,,,"3,","42,",2023-07-31,10:00:00,2023-07-31,17:00:00
551180.0,sss cpw94 fall 21 sept,Parks Department,Special Event,Manhattan,Central Park: North Reservoir Landscape A,,,"64,","22,",2021-09-30,13:30:00,2021-09-30,17:30:00
773092.0,bronx witness for life,Police Department,Parade,Bronx,"448 COLLEGE AVENUE, COLLEGE AVENUE between EAST  146 STREET and EAST  148 STREET,  EAST  148 STREET between COLLEGE AVENUE and COURTLANDT AVENUE,  COURTLANDT AVENUE between EAST  148 STREET and EAST  149 STREET,  EAST  149 STREET between COURTLANDT AVENUE and MORRIS AVENUE,  MORRIS AVENUE between EAST  149 STREET and EAST  148 STREET,  EAST  148 STREET between MORRIS AVENUE and COLLEGE AVENUE,  COLLEGE AVENUE between EAST  148 STREET and EAST  146 STREET, 448 COLLEGE AVENUE,349 EAST  149 STREET,234 EAST  149 STREET",,Full Street Closure,"1,","40,",2024-04-20,08:30:00,2024-04-20,10:30:00
692725.0,miscellaneous,Parks Department,Special Event,Manhattan,"Randall's Island Park: Bronx Shore Picnic Area Green   ,Randall's Island Park: Bronx Shore Fields-Soccer-06",,,"11,","25,",2023-05-22,09:00:00,2023-05-22,13:00:00
743166.0,back to school,Parks Department,Special Event,Queens,Baisley Pond Park: BBQ Area Yellow-Baisley,,,"12,","113,",2024-08-17,12:00:00,2024-08-17,16:00:00
694551.0,csw 2023 summer concert - central park,Parks Department,Special Event,Manhattan,Central Park: Bandshell Plaza,,,"64,","22,",2023-07-29,13:00:00,2023-07-29,15:00:00
604123.0,art and craft showcase,Parks Department,Special Event,Brooklyn,Marine Park: Lawn (Fillmore Avenue),,,"18,","63,",2021-10-23,11:00:00,2021-10-23,14:00:00
805260.0,cross country start,Parks Department,Special Event,Brooklyn,Prospect Park: Grecian Shelter/Peristyle Lawn West,,,"55,","78,",2024-10-02,13:30:00,2024-10-02,16:00:00
586137.0,charity fundraiser,Parks Department,Special Event,Manhattan,Randall's Island Park: Sunken Meadow Fields-Softball-14,,,"11,","25,",2021-09-18,13:00:00,2021-09-18,17:00:00
716130.0,the afro-latineers,Parks Department,Special Event,Manhattan,Stuyvesant Square: Flagpole Plaza West,,,"6,","13,",2023-07-09,18:00:00,2023-07-09,20:00:00
681254.0,july-ues- north reservoir landscape b,Parks Department,Special Event,Manhattan,Central Park: North Reservoir Landscape B,,,"64,","22,",2023-07-31,10:00:00,2023-07-31,14:00:00
631822.0,msi field day,Parks Department,Special Event,Staten Island,"Franklin D Roosevelt Boardwalk and Beach: BBQ Area 9 Midland ,Franklin D Roosevelt Boardwalk and Beach: Midland Beach-Basketball-01 ,Franklin D Roosevelt Boardwalk and Beach: Midland Beach-Basketball-02 ,Franklin D Roosevelt Boardwalk and Beach: Midland Beach-Softball-08",,,"95,","122,",2022-05-13,10:00:00,2022-05-13,13:00:00
756447.0,miscellaneous,Parks Department,Special Event,Brooklyn,"Breukelen Ballfields (PS 260 - Playground only): Baseball-01   ,Breukelen Ballfields (PS 260 - Playground only): Baseball-02 ,Breukelen Ballfields (PS 260 - Playground only): Softball- 03 Coach Jose Rosado Field ,Breukelen Ballfields (PS 260 - Playground only): Softball-04 ,Breukelen Ballfields (PS 260 - Playground only): Softball-05",,,"18,","69,",2024-05-30,09:00:00,2024-05-30,13:00:00
735718.0,girl code field day,Parks Department,Special Event,Brooklyn,Prospect Park: Bandshell North,,,"55,","78,",2023-09-23,14:00:00,2023-09-23,18:00:00
722696.0,rain date for 12/3-volunteer landscaping and cleanup at ridgewood reservoir,Parks Department,Special Event,Queens,Highland Park: Reservoir Path,,,"5,","104,",2023-12-17,10:00:00,2023-12-17,12:00:00
545767.0,miscellaneous,Parks Department,Special Event,Manhattan,Thomas Jefferson Park: Softball-01 ,,,"11, ","23, ",2021-06-23,08:00:00,2021-06-23,12:00:00
545882.0,miscellaneous,Parks Department,Special Event,Manhattan,Abe Lebewohl Triangle: Sitting Area ,,,"3, ","9, ",2021-06-23,09:00:00,2021-06-23,13:00:00
739120.0,rockaway beach thanksgiving half marathon and 5k,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 94th Street,,,"14,","100,",2024-11-16,09:00:00,2024-11-16,12:00:00
782473.0,miscellaneous,Parks Department,Special Event,Brooklyn,"Gonzalo Plasencia Playground (JHS 136): Gonzalo Plasencia Playground   ,Gonzalo Plasencia Playground (JHS 136): Softball-01",,,"07, 7,","72,",2024-08-16,08:00:00,2024-08-16,18:00:00
596993.0,hopalong andrew music time,Parks Department,Special Event,Brooklyn,Fort Greene Park: Lawn Between Hospital and Tennis Courts,,,"2,","88,",2021-09-18,11:00:00,2021-09-18,12:00:00
611160.0,aa cpe102 fall22 sept,Parks Department,Special Event,Manhattan,Central Park: East 102nd St Clay Oval,,,"64,","22,",2022-09-28,13:30:00,2022-09-28,17:30:00
609366.0,summer on the hudson make music new york,Parks Department,Special Event,Manhattan,Riverside Park South: 70th Street Pier Plaza,,,"7,","20,",2022-06-21,15:00:00,2022-06-21,19:00:00
690571.0,nyrr youth track and field series,Parks Department,Special Event,Bronx,"Macombs Dam Park: Track-01 ,Macombs Dam Park: Soccer-01",,,"04,","44,",2023-05-17,10:00:00,2023-05-17,13:00:00
614817.0,miscellaneous,Parks Department,Special Event,Brooklyn,Marine Park: Softball-06,,,"18,","63,",2022-08-11,09:00:00,2022-08-11,16:00:00
725425.0,miscellaneous,Parks Department,Special Event,Manhattan,Union Square Park: Center Lawn,,,"5,","13,",2023-08-04,15:00:00,2023-08-04,19:00:00
625140.0,detective keith l willams day,Parks Department,Special Event,Queens,Detective Keith L Williams Park: Detective Keith L Williams Park,,,"12,","103,",2022-06-25,11:00:00,2022-06-25,18:00:00
686794.0,ps 191 field day,Parks Department,Special Event,Manhattan,"De Witt Clinton Park: De Witt Clinton Park ,De Witt Clinton Park: Baseball-03 ,De Witt Clinton Park: Softball-01 ,De Witt Clinton Park: Softball-02",,,"04, 4,","18,",2023-06-23,09:00:00,2023-06-23,14:00:00
739389.0,taste of asia in nyc: celebrating our city's aapi communities,Parks Department,Special Event,Manhattan,Madison Square Park: Oval Lawn,,,"5,","13,",2024-10-12,00:00:00,2024-10-12,23:59:00
752347.0,bullseye session- amplified  sound,Parks Department,Special Event,Brooklyn,Classon Playground: Recreation Area-Playground,,,"1,","90,",2024-08-03,14:00:00,2024-08-03,18:00:00
774160.0,live after dark,Parks Department,Special Event,Manhattan,Bryant Park: SW Porch,,,"5,","14,",2024-08-14,20:00:00,2024-08-14,21:30:00
609818.0,sss cpe97 fall 22 sept,Parks Department,Special Event,Manhattan,Central Park: West 96th Street Landscape,,,"64,","22,",2022-09-30,13:30:00,2022-09-30,17:30:00
694016.0,miscellaneous,Parks Department,Special Event,Queens,"Cunningham Park: Picnic Red ,Cunningham Park: Picnic Pink 1 ,Cunningham Park: Picnic Pink 2 ,Cunningham Park: Baseball-01",,,"08, 8,","107,",2023-08-15,10:00:00,2023-08-15,16:00:00
766589.0,red hook business alliance summer movie nights,Parks Department,Special Event,Brooklyn,Valentino Pier: Lawn,,,"6,","76,",2024-08-14,20:00:00,2024-08-14,22:00:00
704621.0,el barrio music festival,Parks Department,Special Event,Manhattan,"White Playground: Basketball-01 ,White Playground: Basketball-02",,,"11,","23,",2023-06-28,16:30:00,2023-06-28,20:00:00
545879.0,miscellaneous,Parks Department,Special Event,Manhattan,"Central Park: North Meadow-Soccer-03 ,Central Park: Lawn Behind the Met Museum ",,,"64, ","22, ",2021-06-24,09:00:00,2021-06-24,11:00:00
730744.0,katie martucci,Parks Department,Special Event,Manhattan,Stuyvesant Square: Flagpole Plaza West,,,"6,","13,",2023-08-19,16:00:00,2023-08-19,18:00:00
565308.0,wednesday weeders - september,Parks Department,Special Event,Manhattan,Washington Square Park: Washington Square Park,,,"2,","6,",2021-09-29,09:00:00,2021-09-29,12:00:00
644747.0,summer rising,Parks Department,Special Event,Manhattan,"Annunciation Park: Annunciation Park ,Annunciation Park: Softball-01",,,"09, 9,","26,",2022-08-18,13:30:00,2022-08-18,15:30:00
679745.0,bric celebrate brooklyn - free shows,Parks Department,Special Event,Brooklyn,Prospect Park: Bandshell,,,"55,","78,",2023-08-22,11:00:00,2023-08-22,22:00:00
796889.0,matsuri festival,Parks Department,Special Event,Manhattan,Corlears Hook Park: Cherry Street Mall,,,"3,","7,",2024-10-06,12:00:00,2024-10-06,16:00:00
768412.0,miscellaneous,Parks Department,Special Event,Brooklyn,"Canarsie Park: Lawn Area E 91st Street and Skidmore   ,Canarsie Park: Softball-03",,,"18,","69,",2024-08-30,08:00:00,2024-08-30,19:00:00
794321.0,psal city championsips,Parks Department,Special Event,Bronx,Van Cortlandt Park: Cross Country Parade Ground Broadway 1,,,"26,","50,",2024-11-09,08:00:00,2024-11-09,14:00:00
630468.0,miscellaneous,Parks Department,Special Event,Brooklyn,"Marine Park: Softball-01 ,Marine Park: Softball-10",,,"18,","63,",2022-06-03,09:00:00,2022-06-03,14:00:00
690729.0,miscellaneous,Parks Department,Special Event,Brooklyn,"Canarsie Park: Lawn Area E 92nd Street and Skidmore ,Canarsie Park: Softball-03",,,"18,","69,",2023-08-31,09:00:00,2023-08-31,16:00:00
767519.0,miscellaneous,Parks Department,Special Event,Brooklyn,"Red Hook Recreation Area: Softball-08   ,Red Hook Recreation Area: Softball-05",,,"06, 6,","76,",2024-08-16,09:00:00,2024-08-16,16:00:00
595973.0,word 4da streetz,Parks Department,Special Event,Brooklyn,Nostrand Playground (PS 269): Playground ,,,"17, ","67, ",2021-09-10,16:00:00,2021-09-10,19:00:00
728967.0,bed-stuy gateway bid plaza partner hosting moshood annual fashion/art show,Street Activity Permit Office,Plaza Event,Brooklyn,Marcy Avenue Plaza: Marcy Avenue Plaza Marcy Avenue between Fulton Street and Macdonough Street,Full,Pedestrian Plaza,"3,","79,",2023-07-30,15:00:00,2023-07-30,19:00:00
709222.0,6th annual may 5k,Parks Department,Special Event,Queens,"Beach 17 Playground (O'Donohue Park): Beach 17th Street Performance Space ,Rockaway Beach and Boardwalk: Beach 20th Street",,,"14,","101,",2023-10-29,13:00:00,2023-10-29,14:00:00
765177.0,dyckman basketball tournament,Parks Department,Special Event,Manhattan,Monsignor Kett Playground: Monsignor Kett Playground,,,"12,","34,",2024-08-17,10:00:00,2024-08-17,22:30:00
601630.0,outdoor gym for hyde leadership,Parks Department,Special Event,Bronx,Riverdale Park: Riverdale Park,,,"8,","50,",2021-12-23,08:00:00,2021-12-23,14:00:00
741416.0,oneida and friends,Parks Department,Special Event,Queens,Forest Park: Bandshell and Seating,,,"82,","102,",2024-09-14,14:00:00,2024-09-14,20:00:00
689343.0,chris annibell presents carmina soul,Parks Department,Special Event,Brooklyn,Maria Hernandez Park: Central Plaza/Performance Area,,,"4,","83,",2023-08-27,15:00:00,2023-08-27,19:00:00
785255.0,a visit to the farmhouse:  a pop-up event,Parks Department,Special Event,Staten Island,Olmsted-Beil House Park: Olmsted-Beil House Park,,,"3,","123,",2024-07-20,11:00:00,2024-07-20,17:00:00
586137.0,charity fundraiser,Parks Department,Special Event,Manhattan,Randall's Island Park: Sunken Meadow Fields-Softball-14,,,"11,","25,",2021-09-18,13:00:00,2021-09-18,17:00:00
523222.0,miscellaneous,Parks Department,Special Event,Manhattan,"Randall's Island Park: Wards Meadow Picnic Area Blue ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-73 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: East River Fields-Soccer-80 ,Randall's Island Park: East River Fields-Soccer-81 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park:",,,"11, ","25, ",2021-08-29,09:00:00,2021-08-29,14:00:00
741599.0,puerto rican day parade 2024,Parks Department,Special Event,Manhattan,"Central Park: East Drive   ,Central Park: Arsenal ,Central Park: Arsenal Plaza ,Central Park: Cedar Hill ,Central Park: Dene Lawn ,Central Park: East 72nd Street Playground Lawns ,Central Park: Grand Army Plaza - Pulitzer Fountain ,Central Park: Grand Army Plaza - Sherman Statue ,Central Park: Grand Army Plaza West Sidewalks ,Central Park: Hans Christian Anderson Statue ,Central Park: Johnson Playground Lawns ,Central Park: Kerbs Boathouse ,Central Park: Lawn North of Levin Playground ,Central Park: Lawn Outside Levin Playground (Section A) ,Central Park: Lawn Outside Levin Playground (Section B) ,Central Park: Lawn Behind the Met Museum ,Central Park: Pilgrim Hill ,Central Park: The Pond Lawns ,Central Park: Wein Walk A",,,"5, 64, 8,","18, 19, 22,",2024-06-09,00:00:00,2024-06-09,22:00:00
779168.0,1199 employment center recruitment event,Parks Department,Special Event,Staten Island,Willowbrook Park: Carousel Lawn,,,"2,","122,",2024-08-05,10:00:00,2024-08-05,15:00:00
523889.0,coney island reggae on the boardwalk,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: West 21st St Performance Area ,,,"13, ","60, ",2021-09-12,15:00:00,2021-09-12,19:00:00
710058.0,gotham coed intergenerational softball (710057),Parks Department,Special Event,Queens,Alley Pond Park: Springfield-Softball-08,,,"11,","111,",2023-09-23,11:30:00,2023-09-23,13:30:00
630562.0,house sessions made deep in brooklyn,Parks Department,Special Event,Brooklyn,American Veterans Memorial Pier: American Veterans Memorial Pier,,,"10,","68,",2022-07-16,12:00:00,2022-07-16,20:00:00
574241.0,miscellaneous,Parks Department,Special Event,Brooklyn,"Canarsie Park: Cricket-02 ,Canarsie Park: Cricket-01 ",,,"18, ","69, ",2021-08-20,09:00:00,2021-08-20,16:00:00
739254.0,artists' residency,Parks Department,Special Event,Manhattan,Washington Square Park: Northwest Corner Plaza,,,"2,","6,",2024-09-21,13:00:00,2024-09-21,15:00:00
700744.0,brownsville oldtimers week,Parks Department,Special Event,Brooklyn,"Brownsville Recreation Center Playground: Brownsville Playground ,Brownsville Recreation Center Playground: Softball-01 ,Brownsville Recreation Center Playground: Basketball-01 ,Brownsville Recreation Center Playground: Basketball-02",,,"16,","73,",2023-07-29,10:00:00,2023-07-29,21:00:00
545882.0,miscellaneous,Parks Department,Special Event,Manhattan,Abe Lebewohl Triangle: Sitting Area ,,,"3, ","9, ",2021-06-23,09:00:00,2021-06-23,13:00:00
766360.0,miscellaneous,Parks Department,Special Event,Manhattan,Dry Dock Playground: Basketball-01,,,"03,","9,",2024-07-31,09:30:00,2024-07-31,12:30:00
690486.0,neighbor's day,Parks Department,Special Event,Queens,"Electric Playground / Elechester Playground: Electric Playground ,Electric Playground / Elechester Playground: Softball-01",,,"08, 8,","107,",2023-06-03,14:00:00,2023-06-03,16:00:00
662822.0,samaritan daytop village staff appreciation,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Ederle Terrace - BBQ area Purple,,,"81,","110,",2022-09-30,12:00:00,2022-09-30,17:00:00
560725.0,wednesday weeders - april,Parks Department,Special Event,Manhattan,Washington Square Park: Washington Square Park ,,,"2, ","6, ",2021-04-28,09:00:00,2021-04-28,12:00:00
576790.0,drive thru graduation,Police Department,Parade,Bronx," BEDFORD PARK BL WEST between PAUL AVENUE and GOULDEN AVENUE,  BEDFORD PARK BL WEST between PAUL AVENUE and GOULDEN AVENUE,  BEDFORD PARK BOULEVARD WEST between PAUL AVENUE and GOULDEN AVENUE",Both,Full Street Closure ,"7, ","52, ",2021-06-25,11:00:00,2021-06-25,14:00:00
611008.0,pitkin avenue holiday tree lighting,Parks Department,Special Event,Brooklyn,Zion Triangle: Zion Triangle,,,"16,","73,",2022-01-05,14:00:00,2022-01-05,19:00:00
797434.0,event support,Street Activity Permit Office,Production Event,Bronx,EAST  148 STREET between WILLIS AVENUE and BERGEN AVENUE,North,Curb Lane Only,"1,","40,",2024-07-18,00:00:00,2024-07-31,23:59:00
662169.0,clara barton high school breast cancer awareness relay race,Parks Department,Special Event,Brooklyn,Prospect Park: Grand Army Plaza Picnic Area,,,"55,","78,",2022-10-21,15:00:00,2022-10-21,16:00:00
774014.0,chess tournaments,Parks Department,Special Event,Manhattan,Bryant Park: Fountain Terrace,,,"5,","14,",2024-09-29,10:00:00,2024-09-29,17:00:00
625312.0,letters to the trees,Parks Department,Special Event,Manhattan,Madison Square Park: Madison Square Park,,,"5,","13,",2022-04-25,12:00:00,2022-04-25,23:00:00
809537.0,art  craft showcase,Parks Department,Special Event,Brooklyn,Marine Park: Lawn (Fillmore Avenue),,,"18,","63,",2024-11-16,12:00:00,2024-11-16,15:00:00
575144.0,miscellaneous,Parks Department,Special Event,Bronx,Pelham Bay Park: Track-01 ,,,"28, ","45, ",2021-09-25,09:00:00,2021-09-25,11:00:00
568640.0,jusiah's graduation,Parks Department,Special Event,Brooklyn,Prospect Park: Picnic House North ,,,"55, ","78, ",2021-06-26,13:00:00,2021-06-26,18:30:00
701413.0,carnival,Parks Department,Special Event,Staten Island,Inwood Park (Greencroft): Softball-01,,,"03,","122,",2023-06-23,08:15:00,2023-06-23,14:00:00
559995.0,kensington farm stand,Parks Department,Special Event,Brooklyn,Albemarle Playground (PS 230): Albemarle Playground (PS 230),,,"12,","66,",2021-11-20,00:00:00,2021-11-20,15:00:00
810029.0,bloomreach edge summit,Street Activity Permit Office,Production Event,Manhattan,WEST   49 STREET between 12 AVENUE and 11 AVENUE,South,Curb Lane Only,"4,","18,",2024-10-02,15:00:00,2024-10-02,22:00:00
627455.0,miscellaneous,Parks Department,Special Event,Manhattan,"Riverside Park: 107th/108th St-Soccer-01 E ,Riverside Park: 107th/108th St-Soccer-01A ,Riverside Park: 107th/108th St-Soccer-01B ,Riverside Park: 107th/108th St-Softball-06 ,Riverside Park: 107th/108th St-Softball-07",,,"07,","24,",2022-06-10,08:00:00,2022-06-10,14:00:00
610190.0,house in harlem,Parks Department,Special Event,Manhattan,Tompkins Square Park: Old Bandshell,,,"3,","9,",2022-07-30,14:00:00,2022-07-30,18:00:00
596374.0,summer nights,Street Activity Permit Office,Plaza Event,Brooklyn,Myrtle Avenue Plaza: Myrtle Avenue Plaza MYRTLE AVENUE between GRAND AVENUE and EMERSON PLACE,Full,Pedestrian Plaza,"2,","88,",2021-09-24,17:00:00,2021-09-26,20:00:00
718390.0,miscellaneous,Parks Department,Special Event,Brooklyn,Kaiser Park: Football-01,,,"13,","60,",2023-06-14,09:00:00,2023-06-14,14:00:00
637548.0,miscellaneous,Parks Department,Special Event,Queens,Cunningham Park: Picnic Green 2,,,"8,","107,",2022-05-26,08:00:00,2022-05-26,14:00:00
679956.0,summer on the hudson little red lighthouse festival,Parks Department,Special Event,Manhattan,"Fort Washington Park: Little Red Lighthouse Picnic Area ,Fort Washington Park: Little Red Lighthouse Waterfront",,,"12,","33,",2023-10-07,12:00:00,2023-10-07,16:00:00
